house_index,bedrooms,bathrooms,toilets,property_type,property_subtype,locality,postal_code,street,number,box,apptFloor,totalfloorCount,latitude,longitude,kitchen,facades,furnished,terrace,terraceSurface,fireplace,fireplaceCount,garden,gardenSurface,pool,landSurface,livingArea,buildingState,constructionYear,cadastralIncome,price,nearest_transport,nearest_school,nearest_supermarket,mobib_score
14416,2.0,2.0,2.0,HOUSE,HOUSE,Stekene,9190,Zandstraat,W407,,,,51.2333449,4.0296549,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,102.0,GOOD,2020.0,0.0,248500.0,989.331649110481,6253.775395495458,4288.788200483008,2.82169900086402
14417,2.0,1.0,,HOUSE,HOUSE,Zottegem,9620,Gentse Steenweg,181,,,,50.87632869999999,3.8313621,1.0,4.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,655.0,219.0,TO_RENOVATE,1978.0,738.0,249900.0,408.2487225353915,1632.246790880364,811.1475580097659,7.826738804026058
14418,2.0,2.0,1.0,HOUSE,HOUSE,De Haan,8420,Heggenrankstraat,14,C,,,51.2608583,3.000018,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,104.0,GOOD,1997.0,0.0,250000.0,388.81659569854367,338.08262690012924,2808.5867520628267,7.3837982864266385
14419,3.0,1.0,2.0,HOUSE,HOUSE,GRÂCE-BERLEUR,4460,Rue de l'Aqueduc,26,,,,50.6299715,5.4909262,1.0,3.0,0.0,1.0,30.0,0.0,0.0,1.0,95.0,0.0,278.0,120.0,,2008.0,690.0,259000.0,636.7569948526134,2661.9347356924145,1270.7408477076983,6.529206951263107
14420,2.0,1.0,1.0,HOUSE,HOUSE,Heusden,3550,Pannewinning,66,,,1.0,50.9754854,5.2737604,1.0,4.0,0.0,1.0,16.0,0.0,0.0,1.0,900.0,0.0,1000.0,100.0,GOOD,1980.0,0.0,285000.0,1395.2373856544696,6008.278300453688,551.7313420096094,4.771862591120968
14421,2.0,1.0,2.0,HOUSE,HOUSE,Herzele,9550,Provincieweg,158,,,2.0,50.90322949999999,3.886850599999999,0.0,3.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,115.0,158.0,AS_NEW,2023.0,0.0,299000.0,657.5218122364081,3516.8617589499186,1218.8783497647125,5.966144177875035
14422,3.0,1.0,1.0,HOUSE,HOUSE,Bertrix Jehonville,6880,Rue du Bois Bollé,23,,,1.0,49.9065891,5.1942431,1.0,4.0,0.0,1.0,50.0,0.0,0.0,1.0,1500.0,0.0,4940.0,231.0,GOOD,1976.0,605.0,329000.0,3395.4126890308025,5253.9662326403795,5264.675477825917,1.0
14423,3.0,1.0,2.0,HOUSE,HOUSE,Ronse,9600,Wodecqstraat,74,,,,50.7372064,3.622732699999999,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,137.0,AS_NEW,2023.0,0.0,339493.0,350.09748321120037,1669.2788605285366,2578.2368837836275,6.701526192843623
14424,3.0,1.0,1.0,HOUSE,HOUSE,Temse,9140,Rupelmondestraat,21,,,2.0,51.1470911,4.2239204,1.0,2.0,0.0,1.0,22.0,0.0,0.0,1.0,157.0,0.0,246.0,156.0,GOOD,1980.0,711.0,369000.0,1702.429881328753,2430.6153951073816,2235.0123814147432,4.6196749738802465
14425,5.0,1.0,2.0,HOUSE,HOUSE,Lochristi,9080,Moleneinde,41,,,,51.1306581,3.8563724,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,309.0,220.0,TO_BE_DONE_UP,1983.0,0.0,375000.0,1580.375894422219,3546.43605203263,662.9423992189433,5.086579839935992
14426,3.0,1.0,2.0,HOUSE,HOUSE,Lierde,9570,Schoolstraat,2,,,2.0,50.8149665,3.821089,1.0,3.0,0.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,360.0,165.0,GOOD,2011.0,745.0,383000.0,422.59888990523166,2648.504348328252,2718.445696143342,5.858568117145296
14427,2.0,1.0,2.0,HOUSE,HOUSE,Haaltert,9450,Burg. Emile de Sadeleerstr.,38,,,,50.8977166,3.9988615,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,407.0,143.0,GOOD,1995.0,0.0,385000.0,593.5192489576336,670.9072894089463,777.0888846097854,8.243310218710667
14428,5.0,1.0,0.0,HOUSE,HOUSE,LIGNY,5140,Rue Conrad d'Argenteau,8,,,,50.5167063,4.5754966,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,920.0,156.0,GOOD,1979.0,979.0,395000.0,849.9799757693479,3711.5733120305636,5502.737921036158,3.392311157620494
14429,4.0,2.0,3.0,HOUSE,APARTMENT_BLOCK,Cambron-Saint-Vincent (Lens),7870,rue de la Poste,23,,,2.0,50.5787887,3.9234458,0.0,4.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,707.0,195.0,GOOD,2011.0,1251.0,395000.0,2204.009942868031,3951.607059344774,5428.148737468527,1.4269153699461095
14430,2.0,1.0,1.0,HOUSE,HOUSE,Liège,4032,Rue de la Digue,6,,,1.0,50.6058959,5.6115682,1.0,2.0,0.0,1.0,,0.0,0.0,1.0,80.0,0.0,143.0,115.0,GOOD,1984.0,832.0,195000.0,187.25896010380788,1467.4117750044575,1483.8483288656926,7.7828146506148235
14431,3.0,1.0,2.0,HOUSE,HOUSE,RONSE,9600,Georges Eeckhoutstraat,36,,,3.0,50.7352936,3.5993233,1.0,3.0,0.0,1.0,,0.0,0.0,1.0,360.0,0.0,606.0,150.0,GOOD,2020.0,791.0,380000.0,347.7717379123812,1227.961956121212,3881.8186015868882,6.129783977644759
14432,4.0,2.0,3.0,HOUSE,HOUSE,Beaufays,4052,Route de Hayen,10,,,2.0,50.5557258,5.6321751,1.0,4.0,0.0,1.0,15.0,0.0,0.0,1.0,668.0,0.0,913.0,207.0,GOOD,1991.0,1821.0,450000.0,574.0528862273646,3636.205933691524,1243.391337235869,5.981531304411919
14433,2.0,1.0,1.0,APARTMENT,APARTMENT,Stekene,9190,Voorhout,53 E,2,2.0,3.0,51.21905109999999,4.0690032,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,95.0,AS_NEW,1993.0,0.0,170000.0,1072.6089208353087,3254.348376178925,3173.1305033584063,4.284868852528034
14434,2.0,0.0,1.0,APARTMENT,APARTMENT,BELOEIL,7970,,,,0.0,,50.968024543115696,4.162255506509265,0.0,4.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,99.0,,2003.0,868.0,175000.0,957.3946434289476,1391.4145859762198,1896.7071449708747,6.531392654796673
14435,2.0,2.0,1.0,APARTMENT,APARTMENT,ETTERBEEK,1040,Van Maerlantstraat,7,6B,3.0,,50.8410665,4.3786217,0.0,,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,,93.0,GOOD,2014.0,0.0,459000.0,20.112728774209746,282.08870160348914,189.03219832803885,9.659102428346701
14436,1.0,1.0,1.0,APARTMENT,APARTMENT,COURT-SAINT-ETIENNE,1490,Avenue de Wisterzée,48,,3.0,4.0,50.64760949999999,4.5647166,1.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,,42.0,GOOD,1991.0,530.0,170000.0,117.98399581508322,442.68678940357466,575.6586712314123,9.163791031823232
14437,1.0,1.0,1.0,APARTMENT,APARTMENT,Oostende,8400,Van Iseghemlaan,56,,2.0,8.0,51.23190229999999,2.9136406,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,52.0,,1976.0,800.0,189000.0,122.29940396718787,2155.5859730515526,55.15298517694938,8.363108155891416
14439,1.0,1.0,1.0,APARTMENT,APARTMENT,UCCLE,1180,Rue de Stalle,166,,2.0,3.0,50.7957225,4.3271944,0.0,4.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,45.0,,2010.0,871.0,220000.0,173.91805004731393,686.750363159357,336.81278607531857,9.085733833780465
14440,2.0,1.0,1.0,APARTMENT,GROUND_FLOOR,Koekelare,8680,Galgestraat,29,2,0.0,,51.0920509,2.9843889,1.0,1.0,0.0,1.0,15.0,0.0,0.0,1.0,30.0,0.0,,98.0,AS_NEW,2012.0,783.0,250000.0,377.753354134237,7274.9944241462135,1212.8575850734032,5.687757137772082
14441,2.0,0.0,1.0,APARTMENT,GROUND_FLOOR,ZOERSEL,2980,Halle-Dorp,47,3,0.0,,51.2398289,4.647014599999999,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,,90.0,GOOD,2008.0,881.0,309900.0,92.13943104092469,2804.33971633704,77.40541291099342,7.955984005780079
14442,3.0,1.0,2.0,HOUSE,HOUSE,Herzele,9550,Ijzerenwegstraat,1 B,,,3.0,50.8994399,3.890278399999999,0.0,3.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,270.0,245.0,GOOD,1990.0,842.0,319000.0,428.6926174044697,3720.129547393109,1328.957356903012,6.062351907263294
14443,3.0,1.0,2.0,HOUSE,HOUSE,LEOPOLDSBURG,3970,Sparrenstraat,45,,,,51.1298985,5.260558899999999,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,226.0,0.0,418.0,143.0,,2023.0,0.0,327000.0,669.3571604552387,6426.623672798101,573.0641553179057,5.725481015847745
14444,3.0,1.0,2.0,HOUSE,HOUSE,LEOPOLDSBURG,3970,Sparrenstraat,41,,,,51.12984970000001,5.260231099999999,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,227.0,0.0,419.0,145.0,,2023.0,0.0,330000.0,653.3466548803292,6412.750937895749,559.3061165376582,5.756000382467789
14445,4.0,1.0,,HOUSE,HOUSE,Appelterre-Eichem,9400,Rufin Pennestraat,40,,,3.0,50.8163954,3.9642567,1.0,3.0,0.0,1.0,,0.0,0.0,1.0,262.0,0.0,321.0,150.0,GOOD,1982.0,679.0,359000.0,672.9150279149699,7276.082172455387,2990.3865963737376,4.109188898530882
14446,3.0,1.0,2.0,HOUSE,HOUSE,Antwerpen (Wilrijk),2610,Krijgslaan,203,,,,51.1623128,4.391558799999999,0.0,2.0,0.0,1.0,15.0,0.0,0.0,1.0,56.0,0.0,116.0,121.0,AS_NEW,2017.0,745.0,399000.0,514.1923274328301,798.645569947544,589.9637970166028,8.388670652113463
14447,4.0,1.0,2.0,HOUSE,HOUSE,Zomergem,9930,Dekenijstraat,36,,,2.0,51.11553259999999,3.5610962,1.0,4.0,0.0,1.0,,0.0,0.0,1.0,100.0,0.0,190.0,170.0,GOOD,2024.0,0.0,429000.0,308.21681365426224,3953.149380876018,311.78465615165095,6.745754890442538
14448,3.0,1.0,2.0,HOUSE,BUNGALOW,Beernem,8730,Wellingstraat,108,,,2.0,51.1291085,3.3093297,0.0,4.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,972.0,266.0,TO_BE_DONE_UP,1982.0,768.0,485000.0,1420.001860000928,7184.943979046006,1114.3372106494958,4.363772712899099
14449,4.0,2.0,,HOUSE,VILLA,Ath,7810,,,,,,50.968024543115696,4.162255506509265,1.0,4.0,0.0,1.0,,0.0,0.0,1.0,3821.0,0.0,3821.0,290.0,GOOD,1990.0,1274.0,490000.0,957.3946434289476,1391.4145859762198,1896.7071449708747,6.531392654796673
14450,4.0,1.0,2.0,HOUSE,VILLA,Sint-Michiels,8200,Sint-Michielslaan,12,,,,51.18169959999999,3.2240549,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.0,201.0,AS_NEW,2001.0,1305.0,579000.0,476.15038035096995,4151.1453442865595,729.3747648522638,6.111452753439491
14451,3.0,1.0,2.0,HOUSE,HOUSE,Sint-Gillis-Waas,9170,Stuifbol,1,,,,51.2575777,4.1494957,0.0,4.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,475.0,140.0,AS_NEW,2024.0,0.0,585000.0,109.38534522380505,8001.147713392887,3986.786513648405,4.196295197269323
14453,4.0,3.0,3.0,HOUSE,EXCEPTIONAL_PROPERTY,Aiseau,5060,Rue de Roselies,18,,,,50.4195894,4.5844305,1.0,3.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,7973.0,222.0,AS_NEW,2016.0,1381.0,699000.0,666.4186887495975,2275.6990237321315,4165.531512552365,4.81728805747754
14454,4.0,3.0,3.0,HOUSE,EXCEPTIONAL_PROPERTY,Aiseau,5070,Rue de Roselies,18,,,,50.4195894,4.5844305,1.0,3.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,7973.0,222.0,AS_NEW,2016.0,1381.0,699000.0,666.4186887495975,2275.6990237321315,4165.531512552365,4.81728805747754
14455,3.0,2.0,4.0,HOUSE,VILLA,Brecht Sint-Job-in-'t-Goor,2960,Zwaluwlaan,13,,,,51.3088598,4.566793,1.0,4.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,1.0,1930.0,405.0,AS_NEW,2005.0,3261.0,1495000.0,551.3965016149008,4098.757084616763,3574.930057369453,4.149013236522655
14456,3.0,1.0,1.0,APARTMENT,APARTMENT,Blankenberge,8370,Bakkersstraat,6,03.03,3.0,,51.3156001,3.1271628,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,101.0,AS_NEW,2007.0,1029.0,299000.0,380.8008508122553,634.3454789834051,228.49929821752414,8.917035680783039
14457,5.0,1.0,2.0,HOUSE,VILLA,Aarsele,8700,Pastorijstraat,14,,,3.0,50.9965997,3.4244717,0.0,3.0,0.0,1.0,43.0,0.0,0.0,1.0,444.0,0.0,686.0,445.0,AS_NEW,2005.0,927.0,680000.0,144.9204574136107,5582.622070857078,3824.1879321883407,4.257314101989625
14458,3.0,1.0,,APARTMENT,APARTMENT,Beernem,8730,Sint-Jorisstraat 6,6,0303,3.0,4.0,51.1241262,3.3582074,1.0,3.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,,175.0,,2016.0,1214.0,389000.0,2053.6912924048447,4100.220836604856,1947.5743233006863,3.229881503523179
14460,4.0,1.0,2.0,HOUSE,HOUSE,ZERKEGEM,8490,Tulpenlaan,1,,,,51.165381,3.0727881,1.0,4.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,822.0,209.0,GOOD,1976.0,857.0,399000.0,2092.0157439803866,5345.343145262739,4308.306255686907,1.3384415042348798
14461,2.0,2.0,2.0,HOUSE,HOUSE,Bruxelles,1000,Rue des Fabriques,69,,,,50.8491345,4.3395969,1.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,109.0,100.0,AS_NEW,2017.0,0.0,400000.0,153.7969745773273,130.13702521591543,231.50224163027136,9.553844522666106
14462,3.0,1.0,2.0,HOUSE,HOUSE,LEUPEGEM,9700,Tonkinstraat,25,,,3.0,50.8360516,3.6052207,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,147.0,176.0,GOOD,2024.0,0.0,405750.0,459.89356577829585,6959.800725293701,1422.2705275041226,5.438628227292857
14463,3.0,1.0,,HOUSE,HOUSE,Westerlo,2260,Vismarkt,6,,,2.0,51.0863261,4.9156392,1.0,2.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,100.0,170.0,AS_NEW,2023.0,530.0,415000.0,397.2321743501144,700.8531802244737,115.54156217957073,8.926093939263817
14464,4.0,1.0,2.0,HOUSE,HOUSE,Aalst,9310,Margrietstraat,5,,,2.0,50.95552499999999,4.1418921,1.0,2.0,0.0,1.0,21.0,0.0,0.0,1.0,58.0,0.0,184.0,174.0,AS_NEW,2019.0,818.0,420000.0,122.51449540251234,2840.296533377429,2730.193786691681,6.122987126083911
14465,3.0,2.0,2.0,HOUSE,HOUSE,Jehay,4540,Rue De La Brasserie,7,,,2.0,50.5740744,5.3045674,0.0,4.0,0.0,1.0,18.0,0.0,0.0,1.0,1.0,0.0,601.0,225.0,AS_NEW,2011.0,0.0,439000.0,1659.2029907353149,7588.32329643476,3313.7325697209926,2.578574299205585
14466,3.0,1.0,2.0,HOUSE,HOUSE,Antwerpen,2170,Nieuwdreef,158,,,2.0,51.2489959,4.4380552,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,61.0,0.0,170.0,180.0,AS_NEW,1981.0,0.0,450000.0,720.1663657845336,1837.0664316450295,695.8081940883455,7.351195095131705
14467,3.0,2.0,2.0,HOUSE,HOUSE,Zulte,9870,Donkerstraat,65A,A,,,50.9590628,3.4957933,1.0,,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,401.0,218.0,GOOD,2024.0,0.0,465000.0,340.22000228257286,3151.9927281430105,3370.250968830575,5.198210865640846
14468,3.0,1.0,2.0,HOUSE,HOUSE,Kalken,9270,Bunderakker,22,,,,51.0387797,3.9207565,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,220.0,0.0,394.0,167.0,AS_NEW,2004.0,745.0,469000.0,338.79205180495734,3393.116577884425,869.0354496363224,6.706842579246225
14469,5.0,2.0,2.0,HOUSE,VILLA,Orp-Jauche,1350,Rue de Genville,63,C,,2.0,50.6754383,4.9803102,1.0,3.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,2340.0,220.0,AS_NEW,2017.0,1220.0,475000.0,129.37155160405393,1912.407486915974,1866.360845753419,7.308325709414999
14470,3.0,2.0,0.0,HOUSE,HOUSE,Durbuy,6940,Rue des Orchidées,11,,,,50.334865,5.499612,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509.0,128.0,GOOD,2002.0,1032.0,475000.0,1570.8820856405398,8091.331543065362,1598.5960048430575,3.839759882583909
14471,4.0,2.0,3.0,HOUSE,HOUSE,DURBUY,6940,Tier de Rome,17,,,,50.3453642,5.4604627,0.0,4.0,1.0,1.0,,1.0,1.0,1.0,907.0,0.0,907.0,227.0,,2006.0,1356.0,475000.0,1839.0380394789504,5156.2361608397205,1913.7746503116907,3.2720995138202724
14472,5.0,2.0,3.0,HOUSE,HOUSE,Geraardsbergen,9500,Hunnegemstraat,10EN12,,,2.0,50.7677973,3.8729308,1.0,2.0,0.0,1.0,40.0,0.0,0.0,1.0,1140.0,0.0,340.0,300.0,AS_NEW,1992.0,0.0,484000.0,203.46216976001887,131.32980444101696,449.11701261396433,9.34175256228332
14473,4.0,1.0,2.0,HOUSE,HOUSE,WANZE,4520,Rue des Chasseurs Ardennais,53,,,,50.549715,5.2400381,1.0,4.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,1254.0,230.0,GOOD,2003.0,1132.0,499000.0,120.80159604962299,2930.242438395073,3172.912140031281,5.770161486316266
14474,4.0,2.0,1.0,HOUSE,VILLA,Anzegem,8570,Ingooigemstraat,85,,,3.0,50.8294113,3.4171167,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.0,294.0,GOOD,2022.0,0.0,513150.0,1129.9543385813124,4995.131056401556,6148.767051261485,2.493394215224917
14475,4.0,1.0,0.0,HOUSE,HOUSE,MERELBEKE,9820,Hundelgemsesteenweg,1060A,,,,50.9699639,3.7347587,0.0,3.0,0.0,1.0,30.0,0.0,0.0,1.0,326.0,0.0,449.0,166.0,,2024.0,0.0,520000.0,687.9668849723115,2779.806328402722,1349.8751395011009,6.32958984143437
14476,3.0,1.0,2.0,HOUSE,VILLA,Huy,4500,Rue Du Mont Falise,109,,,3.0,50.534611,5.2384116,1.0,4.0,0.0,1.0,60.0,0.0,0.0,1.0,1500.0,1.0,1744.0,290.0,AS_NEW,2006.0,1326.0,525000.0,845.6857873857837,1276.6542307528669,1641.948892879945,6.926683534397081
14477,3.0,1.0,2.0,HOUSE,HOUSE,De Pinte,9840,Vredestraat,1c,,,1.0,50.9929245,3.6554572,1.0,3.0,0.0,1.0,16.0,0.0,0.0,1.0,50.0,0.0,240.0,130.0,AS_NEW,2008.0,0.0,525000.0,217.95501555213366,249.6939596087458,726.8891470876731,9.058337908132875
14478,3.0,1.0,2.0,HOUSE,HOUSE,Brugge,8310,Baron Ruzettelaan,112,,,3.0,51.1933452,3.2317267,1.0,2.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,238.0,155.0,AS_NEW,2024.0,0.0,549500.0,78.05096677204291,3238.571103920294,1013.4317582398343,7.061263469530523
14479,6.0,1.0,2.0,HOUSE,HOUSE,Melsele,9120,Alice Nahonlaan,13,,,,51.2282136,4.2853564,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,875.0,232.0,GOOD,1997.0,1279.0,549500.0,892.3092558213616,6774.2140650181655,1544.040992934845,4.780893663614955
14480,4.0,1.0,2.0,HOUSE,HOUSE,Fronville,6990,Rue de la Villette,12,,,1.0,50.2867298,5.4274347,1.0,4.0,0.0,1.0,115.0,0.0,0.0,1.0,2070.0,0.0,24091.0,199.0,AS_NEW,2003.0,1206.0,575000.0,384.3377951600662,9966.230620892116,1060.0576859648538,5.7808444824766765
14481,4.0,1.0,2.0,HOUSE,HOUSE,UITBERGEN,9290,Grote Kouterstraat,13A,,,,51.0167578,3.957275,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,255.0,GOOD,2014.0,0.0,595000.0,191.13122200728483,165.27262384724958,1896.430059236259,8.370689915267947
14482,3.0,2.0,3.0,HOUSE,VILLA,Gooik,1755,Strijlandstraat,97,,,,50.79383439999999,4.0756364,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,350.0,GOOD,1997.0,0.0,599000.0,160.4356049693971,5591.99220631224,3832.596798237017,4.231021327882793
14483,3.0,2.0,2.0,HOUSE,HOUSE,Herent,3020,Weibeemd,2,,,5.0,50.9095076,4.6755802,1.0,2.0,0.0,1.0,50.0,0.0,0.0,1.0,64.0,0.0,166.0,210.0,AS_NEW,2012.0,1126.0,625000.0,625.5474845807297,410.3394747448383,183.3557904893782,8.770139843736215
14484,3.0,1.0,2.0,HOUSE,HOUSE,Hoeilaart,1560,Joseph Kumpsstraat,3a,,,2.0,50.75751,4.4939593,1.0,3.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,301.0,236.0,GOOD,2001.0,0.0,645000.0,37.71769314033675,2257.2689772419894,1728.6318680306035,7.292442512297822
14485,3.0,1.0,2.0,HOUSE,VILLA,Oud-Heverlee,3050,Kerkeveld,46B,,,3.0,50.8283571,4.7308273,1.0,3.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,539.0,190.0,GOOD,2002.0,0.0,649000.0,411.21765828092157,3924.0775200742805,2240.584134436231,5.341935352618431
14486,3.0,1.0,2.0,HOUSE,VILLA,Oud-Heverlee,3053,Kerkeveld,46B,,,3.0,50.8283571,4.7308273,1.0,3.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,539.0,190.0,GOOD,2002.0,0.0,649000.0,411.21765828092157,3924.0775200742805,2240.584134436231,5.341935352618431
14487,4.0,2.0,2.0,HOUSE,HOUSE,Lasne,1380,Avenue De Versailles,5,,,1.0,50.6605589,4.4203784,1.0,4.0,0.0,1.0,116.0,1.0,1.0,1.0,600.0,1.0,990.0,200.0,JUST_RENOVATED,1978.0,3500.0,650000.0,147.16270617413446,533.4496649862339,3078.5402632006376,7.395789772976573
14488,5.0,2.0,,HOUSE,HOUSE,Holsbeek,3220,Schuttersveld,23,,,2.0,50.9221953,4.7647477,1.0,4.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1181.0,262.0,AS_NEW,1992.0,2000.0,650000.0,440.8190310660685,3034.6312093872707,2874.3865711766384,5.472896104869303
14489,3.0,1.0,2.0,HOUSE,HOUSE,FOOZ,4340,Rue Joseph Delmotte,109,,,,50.681074,5.4366218,1.0,4.0,0.0,1.0,95.0,0.0,0.0,1.0,790.0,0.0,1060.0,206.0,,2019.0,1160.0,650000.0,2231.3751101496155,6761.132761265908,2792.7754538452955,2.162982883903649
14490,6.0,5.0,7.0,HOUSE,APARTMENT_BLOCK,ANTWERPEN,2060,Lange Beeldekensstraat,210/212,,,,51.2212662,4.4313743,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,GOOD,1989.0,0.0,695000.0,337.1731505149232,77.64065247569869,209.18791526241452,9.359216754154694
14491,4.0,2.0,3.0,HOUSE,HOUSE,Wolvertem,1861,Westrodestraat,11,,,,50.9962797,4.3253358,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,311.0,GOOD,2007.0,0.0,729000.0,1559.067020931524,608.5374288868527,1635.2365425282708,6.425394657814553
14492,4.0,2.0,2.0,HOUSE,VILLA,Merelbeke,9820,Ketenhoekstraat,1,,,2.0,50.9706041,3.7315407,1.0,4.0,0.0,1.0,65.0,0.0,0.0,1.0,600.0,0.0,899.0,217.0,AS_NEW,1998.0,1554.0,729000.0,583.716423566489,2973.8899305683462,1422.3974821699699,6.2908531600858035
14493,6.0,2.0,2.0,HOUSE,HOUSE,Overijse,3090,P.I. Taymansstraat,102,,,2.0,50.7810449,4.535587500000001,1.0,4.0,0.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,1930.0,356.0,GOOD,2006.0,0.0,875000.0,668.5333139151437,920.575334019034,1098.0598384083069,7.762865466494914
14494,4.0,2.0,3.0,HOUSE,HOUSE,Landegem,9850,Poeldendries,33,,,,51.0600008,3.5797561,1.0,,0.0,1.0,50.0,0.0,0.0,0.0,0.0,1.0,1480.0,372.0,,1977.0,1571.0,875000.0,563.3077025237703,2046.9264865227342,951.6089456651624,7.249899441843041
14495,5.0,2.0,3.0,HOUSE,VILLA,Dendermonde,9200,Krijgem,11,,,2.0,51.0302983,4.0799454,1.0,4.0,0.0,1.0,70.0,1.0,1.0,1.0,2000.0,1.0,3405.0,535.0,AS_NEW,1980.0,2895.0,985000.0,581.48777530146,1740.9212865692373,1805.865166038579,6.860158664526176
14497,5.0,2.0,2.0,HOUSE,VILLA,KRUISHOUTEM,9770,Gaversstraat,16,,,3.0,50.925478,3.5038859,1.0,4.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,3001.0,450.0,GOOD,2000.0,0.0,999000.0,2637.4084436448807,5279.920834441075,2660.3696748138736,2.226420216790751
14498,0.0,,,HOUSE,EXCEPTIONAL_PROPERTY,Keerbergen,3140,Tremelobaan,48,,,1.0,51.002059,4.644188,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,30.0,450.0,AS_NEW,2018.0,2113.0,1645000.0,448.02372788138143,714.5137565630566,677.6434126608648,8.474530250008877
14500,4.0,2.0,2.0,HOUSE,HOUSE,Knokke-Heist,8300,Keuvelhoekstraat,13B,,,,51.3398981,3.300028,1.0,3.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,340.0,211.0,GOOD,2001.0,0.0,1995000.0,1018.794046222774,810.6628190331143,888.3202061885465,7.508952588221862
14501,5.0,3.0,0.0,HOUSE,VILLA,Knokke-Heist,8300,Leliedreef,2,,,,51.3285427,3.2981426,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,395.0,AS_NEW,2022.0,0.0,2265000.0,424.7053818631205,1472.0913847278405,163.79991937340196,8.343131954781677
14503,4.0,1.0,2.0,HOUSE,HOUSE,Wondelgem,9032,Westergemstraat,96,,,,51.07956009999999,3.7114002,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,109.0,152.0,AS_NEW,2022.0,0.0,465000.0,403.51686025266173,1620.906811722771,988.8038098121589,7.722170438639831
14504,2.0,1.0,,APARTMENT,APARTMENT,Bornem,2880,Buitenland,33,,0.0,,51.1153358,4.2313725,0.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,,85.0,GOOD,2021.0,1.0,279000.0,1213.858767983051,1550.319959509768,1659.9565589300446,6.241337297062723
